                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.03.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20250421"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                      492                  1.0000000000000001E-005                 -4.9999999999999991E+000                  9.5511563775719146E-003                  3.1278561866027722E+001                 -1.2022276394711151E+001                  8.8886926529016790E-003                  9.2774123722503943E-001                  9.3084618559466473E-008                  9.9999152887367704E-001                  9.9940996142556393E-001                  9.2774123722503943E-001                  9.3084618559466473E-008                  9.9999152887367704E-001                  9.9940996142556393E-001                 -2.1312148956342060E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1312148956342060E+001                 -2.1312148956342060E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4175611022126491E+000                 -1.9493770995879942E+000                 -2.8715759335479779E-001                  2.9924387696797803E+000                  0.0000000000000000E+000                  1.3148792500220321E+001                 -1.8220505308863968E-001                  5.2880871420390312E+000                  8.8354928874563010E-001                  8.5500478890566545E-001                  1.2841549575157449E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4468833607861561E-003                  9.3805276451495445E-003                  3.4468833607861548E-003                  9.3805276451495428E-003                  6.7813210280760544E-003                  2.5785377844230917E-003                                        0                                        9 
                                       5                                      492                  7.4416000000000014E-005                 -4.6832750158095005E+000                  9.5511563775719753E-003                  3.1278561866027726E+001                 -1.2022276394711151E+001                  8.9153270413378904E-003                  9.3064046922884591E-001                  9.3084615747813290E-008                  9.9999307055367015E-001                  9.9938111614201619E-001                  9.3064046922884591E-001                  9.3084615747813290E-008                  9.9999307055367015E-001                  9.9938111614201619E-001                 -2.1311980686869745E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1311980686869745E+001                 -2.1311980686869745E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4154814195305216E+000                 -1.9573920168393066E+000                 -2.8700568661619941E-001                  2.9921349562025861E+000                  0.0000000000000000E+000                  1.3149490903369157E+001                 -1.8072429349638100E-001                  5.2874048748661835E+000                  8.8405051954454161E-001                  8.5500478890566545E-001                  1.2841549575157449E+000                  7.1000000000000019E-001                  2.6997126656600784E-001                  3.4468833607861553E-003                  9.3805276451495428E-003                  3.4468833607861548E-003                  9.3805276451495410E-003                  6.7813210280760882E-003                  2.5785377844231038E-003                                        0                                        6 
                                      10                                      491                  2.5958682111999997E-004                 -4.2873687855713758E+000                  9.5511563775721505E-003                  3.1278561866027733E+001                 -1.2022276394711151E+001                  9.0120230738155570E-003                  9.4116933213531762E-001                  9.3084615703097150E-008                  9.9999512712943883E-001                  9.9917687650096754E-001                  9.4116933213531762E-001                  9.3084615703097150E-008                  9.9999512712943883E-001                  9.9917687650096754E-001                 -2.1311265601423095E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1311265601423095E+001                 -2.1311265601423095E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4129809179746600E+000                 -1.9662829891605775E+000                 -2.8645016966511150E-001                  2.9910239223004185E+000                  0.0000000000000000E+000                  1.3152066050226210E+001                 -1.7685823224255773E-001                  5.2862654805611591E+000                  8.8502358943699688E-001                  8.5500478890566523E-001                  1.2841549575157449E+000                  7.1000000000000008E-001                  2.6997126656600784E-001                  3.4468833607861553E-003                  9.3805276451495410E-003                  3.4468833607861548E-003                  9.3805276451495445E-003                  6.7813210280762313E-003                  2.5785377844231589E-003                                        0                                        6 
                                      15                                      492                  7.2035107872931814E-004                 -3.8914625553332525E+000                  9.5511563775725894E-003                  3.1278561866027754E+001                 -1.2022276394711151E+001                  9.1484156689183773E-003                  9.5602947872228505E-001                  9.3084616347845316E-008                  9.9999674469087108E-001                  9.9905146230993014E-001                  9.5602947872228505E-001                  9.3084616347845316E-008                  9.9999674469087108E-001                  9.9905146230993014E-001                 -2.1309597601823608E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1309597601823608E+001                 -2.1309597601823608E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4106097640145023E+000                 -1.9730687897706862E+000                 -2.8510076204985030E-001                  2.9883251070699157E+000                  0.0000000000000000E+000                  1.3156925967142632E+001                 -1.6997144291862107E-001                  5.2844661555513293E+000                  8.8659446286660881E-001                  8.5500478890566545E-001                  1.2841549575157449E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4468833607861561E-003                  9.3805276451495428E-003                  3.4468833607861535E-003                  9.3805276451495410E-003                  6.7813210280765436E-003                  2.5785377844232760E-003                                        0                                        9 
                                      20                                      492                  1.8668799962237366E-003                 -3.4955563250951283E+000                  9.5511563775736771E-003                  3.1278561866027804E+001                 -1.2022276394711151E+001                  9.2872630934640703E-003                  9.7116855985230810E-001                  9.3084619016492814E-008                  1.0000000000000000E+000                  9.9900566250295508E-001                  9.7116855985230810E-001                  9.3084619016492814E-008                  1.0000000000000000E+000                  9.9900566250295508E-001                 -2.1307871545106277E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1307871545106277E+001                 -2.1307871545106277E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4082960676926701E+000                 -1.9789218361567882E+000                 -2.8339989259923687E-001                  2.9849233681687384E+000                  0.0000000000000000E+000                  1.3160970182557751E+001                 -1.6481218611943854E-001                  5.2834593822976617E+000                  8.8756842234371658E-001                  8.5500478890566523E-001                  1.2841549575157449E+000                  7.1000000000000019E-001                  2.6997126656600784E-001                  3.4468833607861561E-003                  9.3805276451495428E-003                  3.4468833607861518E-003                  9.3805276451495445E-003                  6.7813210280773095E-003                  2.5785377844235687E-003                                        0                                        8 
                                      25                                      492                  4.7198108322034473E-003                 -3.0996500948570040E+000                  9.5511563775763884E-003                  3.1278561866027925E+001                 -1.2022276394711151E+001                  9.3556510577547814E-003                  9.7863027751851339E-001                  9.3084618132969767E-008                  1.0000000000000000E+000                  9.9900566250286138E-001                  9.7863027751851339E-001                  9.3084618132969767E-008                  1.0000000000000000E+000                  9.9900566250286138E-001                 -2.1307094641441218E+001                 -9.8999999999999986E+001                 -3.7026689466669680E+001                 -2.1307094641441218E+001                 -2.1307094641441218E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4083528873733893E+000                 -1.9767260000831155E+000                 -2.8241561392383852E-001                  2.9829548108180650E+000                  0.0000000000000000E+000                  1.3162561991598368E+001                 -1.6293242995403073E-001                  5.2831928243941384E+000                  8.8786824696236422E-001                  8.5500478890566545E-001                  1.2841549575157449E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4468833607861561E-003                  9.3805276451495428E-003                  3.4468833607861531E-003                  9.3805276451495445E-003                  6.7813210280792298E-003                  2.5785377844243012E-003                                        0                                        5 
                                      30                                      492                  1.1818815689988481E-002                 -2.7037438646188803E+000                  9.5511563775831313E-003                  3.1278561866028234E+001                 -1.2022276394711151E+001                  9.3718149806511601E-003                  9.8039450381312132E-001                  9.3084617879625534E-008                  1.0000000000000000E+000                  9.9895771198551420E-001                  9.8039450381312132E-001                  9.3084617879625534E-008                  1.0000000000000000E+000                  9.9895771198551420E-001                 -2.1306877157505770E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1306877157505770E+001                 -2.1306877157505770E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4083948965386148E+000                 -1.9759790740036756E+000                 -2.8212616921456979E-001                  2.9823759213998344E+000                  0.0000000000000000E+000                  1.3162983553458414E+001                 -1.6245341830222454E-001                  5.2831384378913784E+000                  8.8793765675801350E-001                  8.5500478890566523E-001                  1.2841549575157449E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4468833607861553E-003                  9.3805276451495428E-003                  3.4468833607861518E-003                  9.3805276451495410E-003                  6.7813210280840237E-003                  2.5785377844261205E-003                                        0                                        3 
                                      35                                      492                  2.9483411457712130E-002                 -2.3078376343807561E+000                  9.5511563775999113E-003                  3.1278561866028994E+001                 -1.2022276394711151E+001                  9.3794055239189312E-003                  9.8122306976679363E-001                  9.3084615854043213E-008                  1.0000000000000000E+000                  9.9895771198579830E-001                  9.8122306976679363E-001                  9.3084615854043213E-008                  1.0000000000000000E+000                  9.9895771198579830E-001                 -2.1306828605198934E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1306828605198934E+001                 -2.1306828605198934E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4083646700274750E+000                 -1.9760012598970544E+000                 -2.8207680913897976E-001                  2.9822772012494174E+000                  0.0000000000000000E+000                  1.3163076332445980E+001                 -1.6234920539740624E-001                  5.2831275118993926E+000                  8.8795229854371938E-001                  8.5500478890566545E-001                  1.2841549575157449E+000                  7.1000000000000008E-001                  2.6997126656600784E-001                  3.4468833607861561E-003                  9.3805276451495428E-003                  3.4468833607861509E-003                  9.3805276451495428E-003                  6.7813210280959395E-003                  2.5785377844306516E-003                                        0                                        2 
                                      40                                      492                  7.3438578398454232E-002                 -1.9119314041426323E+000                  9.5511563776416696E-003                  3.1278561866030895E+001                 -1.2022276394711151E+001                  9.3794055238853990E-003                  9.8122306976250351E-001                  9.3084615660647565E-008                  1.0000000000000000E+000                  9.9895771197870242E-001                  9.8122306976250351E-001                  9.3084615660647565E-008                  1.0000000000000000E+000                  9.9895771197870242E-001                 -2.1306818996332350E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1306818996332350E+001                 -2.1306818996332350E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4083031587230912E+000                 -1.9762994141577286E+000                 -2.8210286366054871E-001                  2.9823293102944541E+000                  0.0000000000000000E+000                  1.3163094534641226E+001                 -1.6232886439698066E-001                  5.2831254585725409E+000                  8.8795511755129608E-001                  8.5500478890566545E-001                  1.2841549575157449E+000                  7.1000000000000008E-001                  2.6997126656600784E-001                  3.4468833607861561E-003                  9.3805276451495428E-003                  3.4468833607861509E-003                  9.3805276451495410E-003                  6.7813210281255816E-003                  2.5785377844419278E-003                                        0                                        2 
