                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.03.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20250421"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                      492                  1.0000000000000001E-005                 -4.9999999999999991E+000                  9.5511563775728565E-003                  3.1278561866027765E+001                 -1.0022276394711151E+001                  8.8886926529016703E-003                  9.2774123722494706E-001                  9.3084617433887826E-008                  9.9999152887367704E-001                  9.9940996142556393E-001                  9.2774123722494706E-001                  9.3084617433887826E-008                  9.9999152887367704E-001                  9.9940996142556393E-001                 -2.1312148956341886E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1312148956341886E+001                 -2.1312148956341886E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4175610682709783E+000                 -1.9493772365801691E+000                 -2.8715759396754387E-001                  2.9924387709053151E+000                  0.0000000000000000E+000                  1.3148792500219797E+001                 -1.8220505308861942E-001                  5.2880871420385676E+000                  8.8354928874586369E-001                  8.5500478890566523E-001                  1.2841549575157449E+000                  7.1000000000000008E-001                  2.6997126656600784E-001                  3.4468833607861553E-003                  9.3805276451495428E-003                  3.4468833607861557E-003                  9.3805276451495428E-003                  6.7813210280767275E-003                  2.5785377844233471E-003                                        0                                        9 
                                       5                                      491                  7.4416000000000014E-005                 -4.6832750158095005E+000                  9.5511563775789766E-003                  3.1278561866028046E+001                 -1.0022276394711151E+001                  8.9153270413378973E-003                  9.3064046922816435E-001                  9.3084616332298860E-008                  9.9999307055367015E-001                  9.9938111614201619E-001                  9.3064046922816435E-001                  9.3084616332298860E-008                  9.9999307055367015E-001                  9.9938111614201619E-001                 -2.1311979473023385E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1311979473023385E+001                 -2.1311979473023385E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4154814494541959E+000                 -1.9573916567812157E+000                 -2.8700556643450198E-001                  2.9921347158395100E+000                  0.0000000000000000E+000                  1.3149502695758143E+001                 -1.8071231206339744E-001                  5.2874046015186451E+000                  8.8405194090682127E-001                  8.5500478890566523E-001                  1.2841549575157449E+000                  7.1000000000000008E-001                  2.6997126656600784E-001                  3.4468833607861553E-003                  9.3805276451495428E-003                  3.4468833607861557E-003                  9.3805276451495428E-003                  6.7813210280810825E-003                  2.5785377844250029E-003                                        0                                        6 
                                      10                                      491                  2.5958682111999997E-004                 -4.2873687855713758E+000                  9.5511563775965667E-003                  3.1278561866028845E+001                 -1.0022276394711151E+001                  9.0120230738155588E-003                  9.4116933213291165E-001                  9.3084617249735703E-008                  9.9999512712943883E-001                  9.9917687650096754E-001                  9.4116933213291165E-001                  9.3084617249735703E-008                  9.9999512712943883E-001                  9.9917687650096754E-001                 -2.1311264463187587E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1311264463187587E+001                 -2.1311264463187587E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4129808514274238E+000                 -1.9662824570152813E+000                 -2.8644977049799142E-001                  2.9910231239672886E+000                  0.0000000000000000E+000                  1.3152075720431432E+001                 -1.7683536083090037E-001                  5.2862539850345867E+000                  8.8503163425122999E-001                  8.5500478890566545E-001                  1.2841549575157447E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4468833607861553E-003                  9.3805276451495445E-003                  3.4468833607861548E-003                  9.3805276451495428E-003                  6.7813210280935681E-003                  2.5785377844297496E-003                                        0                                        6 
                                      15                                      491                  7.2035107872931814E-004                 -3.8914625553332525E+000                  9.5511563776403408E-003                  3.1278561866030834E+001                 -1.0022276394711151E+001                  9.1484156689183808E-003                  9.5602947871550359E-001                  9.3084616383063199E-008                  9.9999674469087108E-001                  9.9905146230993014E-001                  9.5602947871550359E-001                  9.3084616383063199E-008                  9.9999674469087108E-001                  9.9905146230993014E-001                 -2.1309596967330716E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1309596967330716E+001                 -2.1309596967330716E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4106096590422306E+000                 -1.9730685115349869E+000                 -2.8510041298745725E-001                  2.9883244089482104E+000                  0.0000000000000000E+000                  1.3156928363301661E+001                 -1.6996741811055657E-001                  5.2844647232695721E+000                  8.8659554802563934E-001                  8.5500478890566523E-001                  1.2841549575157449E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4468833607861553E-003                  9.3805276451495428E-003                  3.4468833607861535E-003                  9.3805276451495428E-003                  6.7813210281246336E-003                  2.5785377844415669E-003                                        0                                        9 
                                      20                                      491                  1.8668799962237366E-003                 -3.4955563250951283E+000                  9.5511563777492623E-003                  3.1278561866035787E+001                 -1.0022276394711151E+001                  9.2872630934640668E-003                  9.7116855983445416E-001                  9.3084615598396255E-008                  1.0000000000000000E+000                  9.9900566250295508E-001                  9.7116855983445416E-001                  9.3084615598396255E-008                  1.0000000000000000E+000                  9.9900566250295508E-001                 -2.1307871387520695E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1307871387520695E+001                 -2.1307871387520695E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4082959850226255E+000                 -1.9789218751161131E+000                 -2.8339974673881052E-001                  2.9849230764558699E+000                  0.0000000000000000E+000                  1.3160970543461193E+001                 -1.6481173292005372E-001                  5.2834592985410325E+000                  8.8756850437943613E-001                  8.5500478890566545E-001                  1.2841549575157447E+000                  7.1000000000000008E-001                  2.6997126656600789E-001                  3.4468833607861561E-003                  9.3805276451495428E-003                  3.4468833607861535E-003                  9.3805276451495428E-003                  6.7813210282019745E-003                  2.5785377844709735E-003                                        0                                        8 
                                      25                                      491                  4.7198108322034473E-003                 -3.0996500948570040E+000                  9.5511563780202903E-003                  3.1278561866048111E+001                 -1.0022276394711151E+001                  9.3556510577547849E-003                  9.7863027747303044E-001                  9.3084615506468431E-008                  1.0000000000000000E+000                  9.9900566250286138E-001                  9.7863027747303044E-001                  9.3084615506468431E-008                  1.0000000000000000E+000                  9.9900566250286138E-001                 -2.1307094617321464E+001                 -9.8999999999999986E+001                 -3.7026689466669680E+001                 -2.1307094617321464E+001                 -2.1307094617321464E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4083528254769742E+000                 -1.9767262093423965E+000                 -2.8241559476064904E-001                  2.9829547725118704E+000                  0.0000000000000000E+000                  1.3162562038452108E+001                 -1.6293237697451371E-001                  5.2831928185755670E+000                  8.8786825455669816E-001                  8.5500478890566545E-001                  1.2841549575157449E+000                  7.1000000000000019E-001                  2.6997126656600789E-001                  3.4468833607861561E-003                  9.3805276451495428E-003                  3.4468833607861522E-003                  9.3805276451495428E-003                  6.7813210283944091E-003                  2.5785377845441433E-003                                        0                                        5 
                                      30                                      491                  1.1818815689988481E-002                 -2.7037438646188803E+000                  9.5511563786946953E-003                  3.1278561866078775E+001                 -1.0022276394711151E+001                  9.3718149806511618E-003                  9.8039450369902292E-001                  9.3084615629746877E-008                  1.0000000000000000E+000                  9.9895771198551375E-001                  9.8039450369902292E-001                  9.3084615629746877E-008                  1.0000000000000000E+000                  9.9895771198551375E-001                 -2.1306877154373478E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1306877154373478E+001                 -2.1306877154373478E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4083948359065950E+000                 -1.9759793320605838E+000                 -2.8212617697898429E-001                  2.9823759369792064E+000                  0.0000000000000000E+000                  1.3162983559271934E+001                 -1.6245341187979101E-001                  5.2831384372998951E+000                  8.8793765762163490E-001                  8.5500478890566545E-001                  1.2841549575157449E+000                  7.1000000000000019E-001                  2.6997126656600789E-001                  3.4468833607861561E-003                  9.3805276451495410E-003                  3.4468833607861505E-003                  9.3805276451495428E-003                  6.7813210288732344E-003                  2.5785377847262129E-003                                        0                                        3 
                                      35                                      491                  2.9483411457712130E-002                 -2.3078376343807561E+000                  9.5511563803728303E-003                  3.1278561866155080E+001                 -1.0022276394711151E+001                  9.3794055239189364E-003                  9.8122306948192251E-001                  9.3084615382897640E-008                  1.0000000000000000E+000                  9.9895771198579753E-001                  9.8122306948192251E-001                  9.3084615382897640E-008                  1.0000000000000000E+000                  9.9895771198579753E-001                 -2.1306828604483577E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1306828604483577E+001                 -2.1306828604483577E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4083646090652846E+000                 -1.9760015270709650E+000                 -2.8207682080155455E-001                  2.9822772247006526E+000                  0.0000000000000000E+000                  1.3163076333421515E+001                 -1.6234920449680659E-001                  5.2831275119534640E+000                  8.8795229859946190E-001                  8.5500478890566523E-001                  1.2841549575157449E+000                  7.1000000000000019E-001                  2.6997126656600789E-001                  3.4468833607861561E-003                  9.3805276451495428E-003                  3.4468833607861505E-003                  9.3805276451495462E-003                  6.7813210300647188E-003                  2.5785377851792620E-003                                        0                                        2 
                                      40                                      491                  7.3438578398454232E-002                 -1.9119314041426323E+000                  9.5511563845485717E-003                  3.1278561866344955E+001                 -1.0022276394711151E+001                  9.3794055238853973E-003                  9.8122306905293366E-001                  9.3084614517500820E-008                  1.0000000000000000E+000                  9.9895771197870165E-001                  9.8122306905293366E-001                  9.3084614517500820E-008                  1.0000000000000000E+000                  9.9895771197870165E-001                 -2.1306818995352302E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1306818995352302E+001                 -2.1306818995352302E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4083030962005161E+000                 -1.9762996903524537E+000                 -2.8210287671276113E-001                  2.9823293367129380E+000                  0.0000000000000000E+000                  1.3163094535561187E+001                 -1.6232886383859971E-001                  5.2831254588753964E+000                  8.8795511745753253E-001                  8.5500478890566545E-001                  1.2841549575157449E+000                  7.0999999999999996E-001                  2.6997126656600789E-001                  3.4468833607861553E-003                  9.3805276451495428E-003                  3.4468833607861496E-003                  9.3805276451495428E-003                  6.7813210330294913E-003                  2.5785377863065907E-003                                        0                                        2 
